barcode,title,author,subject,description,category,media,publisher,publocation,pubdate,edition,isbn,type,thumburl,keywords,callnumber
9788131702062,Engineering Thermodynamics - Work and Heat transfer (4th edition),"Gordon Rogers, Yon Mayhew",Energy,,,,,,,Fourth,978-81-317-0206-2,General,"https://images-na.ssl-images-amazon.com/images/I/517LnM6zDHL._SX366_BO1,204,203,200_.jpg",,23
9788131702062,Engineering Thermodynamics - Work and Heat transfer (4th edition),"Gordon Rogers, Yon Mayhew",Energy,,,,,,,Fourth,978-81-317-0206-2,General,"https://images-na.ssl-images-amazon.com/images/I/517LnM6zDHL._SX366_BO1,204,203,200_.jpg",,35
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,18
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,13
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,11
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,10
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,9
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,8
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,6
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,4
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,3
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,2
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,1
9788120327900,Fundementals of Engineering Thermodynamics (2nd edition),E.Rathakrishnan,Energy,,,,,,,Second,978-81-203-2790-0,General,https://pictures.abebooks.com/isbn/9788120327900-us.jpg,,604
9788131718872,Modern Control Systems (11th Edition),"Richard C.Dorf, Robert H.Bishop",Control Systems,,,,,,,Eleventh,978-81-317-1887-2,General,"https://images-na.ssl-images-amazon.com/images/I/51ebsTZDLdL._SX388_BO1,204,203,200_.jpg",,639
9780471880455,Instrumentation & Control - Fundamentals and Applications,Chester L.Nachtigal,Control Systems,,,,,,,,978-0-471-88045-5,General,https://pictures.abebooks.com/isbn/9780471880455-us-300.jpg,,
9780538108904,Advanced Office Systems,"Allen N. Smith, Wilma Jean Alexander, Donald B. Medley",Business & Economics,,,,,,,,978-0-53-810890-4,General,https://pictures.abebooks.com/isbn/9780538108904-us-300.jpg,,
9780471780151,Chemical Thermodynamics - Basic Theory and Methods,Irving M. Klotz,Energy,,,,,,,,978-0-47-178015-1,General,https://pictures.abebooks.com/isbn/9780471780151-us-300.jpg,,602
9788301083298,Moving Heat Sources in Thermoelasticity,Tadeusz Roznowski,Energy,,,,Ellis Horwood + PWN,,1989,,978-8-30-108329-8,General,https://pictures.abebooks.com/isbn/9788301083298-us-300.jpg,,88
9788178085340,Gas Turbine Theory,H.I.H. Saravanamutto,Energy,,,,Pearson Education,,2006,,978-8-17-808534-0,General,https://pictures.abebooks.com/isbn/9788178085340-us-300.jpg,,58
9780882756295,Gas Power Dynamics,Alexander D. Lewis,Energy,,,,Krieger Pub Co,,1978,,978-0-88-275629-5,General,https://pictures.abebooks.com/isbn/9780882756295-us-300.jpg,,342
9780130215390,Thermodynamics and Heat Power (6th edition),"Irving  Granet, Maurice Bluestein",Energy,,,,,,,Sixth,978-0-13-021539-0,General,"https://images-na.ssl-images-amazon.com/images/I/716ET3VDCCL._SX365_BO1,204,203,200_.gif",,340
9780070473386,Basic and Applied Thermodynamics,P.K.Neg,Energy,,,,,,,,978-0-07-047338-6,General,https://pictures.abebooks.com/isbn/9780070473386-us-300.jpg,,338
9780130092359,The Expert System for Thermodynamics,Subrata Bhattacharjee,Energy,,,,,,,,978-0-13-009235-9,General,,,346
9780072350449,An Introduction to Combustion (Concept and Applications),Stephen R. Turns,Energy,,,,,,,,978-0-07-235044-9,General,,,771
9780070655324,An Introduction to Combustion (Concept and Applications - Solutions Manual),Stephen R. Turns,Energy,,,,,,,,978-0-07-065532-4,General,,,778
9780582305588,Applied Thermodynamics for Engineering Technologies,"T.D.Eastop, A.McConkey",Energy,,,,,,,,978-0-58-230558-8,General,,,790
9788129700575,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-12-970057-5,General,,,57
9780070796638,Thermodynamics ,John R. Howell,Energy,,,,,,,,978-0-07-079663-8,General,,,605
9788125908371,Basic Civil and Machanical Engineering,"L.S.Jayagopal, R. Rudramoorthy",Mechanics,,,,,,,,978-8-12-590837-1,General,,,
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,54
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,51
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,42
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,56
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,58
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,41
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,48
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,59
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,47
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,44
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,40
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,49
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,39
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,52
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,46
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,55
9788177587753,Fluid Mechanics (4th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield",Fluid,,,,,,,Fourth,978-8-17-758775-3,General,,,45
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,483
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,474
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,791
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,481
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,472
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,475
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,474
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,468
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,480
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,478
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,476
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,479
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,53
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,469
9788131721407,Fluid Mechanics (5th Edition) ,"John F. Douglas, Janusz M. Gasiorek, John A. Swaffield, Lynne B. Jack",Fluid,,,,,,,Fifth,978-81-317-2140-7,General,https://pictures.abebooks.com/isbn/9788131721407-us-300.jpg,,470
9788172241896,Hydraulics and Pneumatics - A Technician's and Engineer's Guide,Andrew Parr,Control Systems,,,,Jaico Publishing House,,2005,,978-8-17-224189-6,General,,,190
9780521598866,Turbulent Flows,Stephen B. Pope,Fluid,,,,Cambridge University Press,,2000,,978-0-52-159886-6,General,https://pictures.abebooks.com/isbn/9780521598866-us-300.jpg,,392
9788121921282,Irrigation Engineering (Including Hydrology),"R.K. Sharma, T.K. Sharma",Fluid,,,,S Chand & Co Ltd,,2007,,978-8-12-192128-2,General,https://pictures.abebooks.com/isbn/9788121921282-us-300.jpg,,415
9788174091338,Experiments in Fluid Mechanics ,Dr. Baljeet S. Kapoor,Fluid,,,,,,2005,,978-8-17-409133-8,General,https://pictures.abebooks.com/isbn/9788174091338-us-300.jpg,,404
9780153657375,Concepts in Science,"Paul F. Brandwein, Elizabeth K. Cooper, Paul E. Blackwood, Elizabeth B. Hone, Thomas P. Fraser",Other,,,,Harcourt Brace Jovanovich,,1980,,978-0-15-365737-5,General,https://pictures.abebooks.com/isbn/9780153657375-us-300.jpg,,108?
9780070657571,The Mechanical Design process,David G. Ullman,Designing,,,,McGraw-Hill Inc.,US,1996,,978-0-07-065757-1,General,,,427
9788120321861,"Neural Networks, Fuzzy Logic and Genetic Algorithms","S. Rajasekaran, G.A. Wijayalakshmi Pai",Computer Science,"This book provides comprehensive introduction to a consortium of technologies underlying soft computing, an evolving branch of computational intelligence. The constituent technologies discussed comprise neural networks, fuzzy logic, genetic algorithms, and a number of hybrid systems which include classes such as neuro-fuzzy, fuzzy-genetic, and neuro-genetic systems. The hybridization of the technologies is demonstrated on architectures such as Fuzzy-Back-propagation Networks (NN-FL), Simplified Fuzzy ARTMAP (NN-FL), and Fuzzy Associative Memories. The book also gives an exhaustive discussion of FL-GA hybridization. Every architecture has been discussed in detail through illustrative examples and applications. The algorithms have been presented in pseudo-code with a step-by-step illustration of the same in problems. The applications, demonstrative of the potential of the architectures, have been chosen from diverse disciplines of science and engineering. This book with a wealth of information that is clearly presented and illustrated by many examples and applications is designed for use as a text for courses in soft computing at both the senior undergraduate and first-year post-graduate engineering levels. It should also be of interest to researchers and technologists desirous of applying soft computing technologies to their respective fields of work.",,,PHI Learning Pvt. Ltd.,,2003,,978-81-203-2186-1,General,,,
9780130548177,Automatic Control Systems (4th Edition),Benjamin C. Kuo,Control Systems,,,,Prentice-Hall,,1982,Fourth,978-0-13-054817-7,General,https://pictures.abebooks.com/isbn/9780130548177-us-300.jpg,,
9780966670608,Proceedings of the CIRP International Workshop on Modelling of Machining Operations,"I.S. Jawahir, A.K. Balaji, R. Stevenson",Mechanics,,,,,,,,978-0-96-667060-8,General,,,423
9780071254083,Fundamentals of Aerodynamics (4th Edition),John D Anderson JR,Fluid,,,,,,,Fourth,978-0-07-125408-3,General,"https://images-na.ssl-images-amazon.com/images/I/41Jn%2B3a4dcL._SX326_BO1,204,203,200_.jpg",,73
9780071254083,Fundamentals of Aerodynamics (4th Edition),John D Anderson JR,Fluid,,,,,,,Fourth,978-0-07-125408-3,General,"https://images-na.ssl-images-amazon.com/images/I/41Jn%2B3a4dcL._SX326_BO1,204,203,200_.jpg",,69
9780071254083,Fundamentals of Aerodynamics (4th Edition),John D Anderson JR,Fluid,,,,,,,Fourth,978-0-07-125408-3,General,"https://images-na.ssl-images-amazon.com/images/I/41Jn%2B3a4dcL._SX326_BO1,204,203,200_.jpg",,70
9780071254083,Fundamentals of Aerodynamics (4th Edition),John D Anderson JR,Fluid,,,,,,,Fourth,978-0-07-125408-3,General,"https://images-na.ssl-images-amazon.com/images/I/41Jn%2B3a4dcL._SX326_BO1,204,203,200_.jpg",,65
9780071254083,Fundamentals of Aerodynamics (4th Edition),John D Anderson JR,Fluid,,,,,,,Fourth,978-0-07-125408-3,General,"https://images-na.ssl-images-amazon.com/images/I/41Jn%2B3a4dcL._SX326_BO1,204,203,200_.jpg",,71
9780071254083,Fundamentals of Aerodynamics (4th Edition),John D Anderson JR,Fluid,,,,,,,Fourth,978-0-07-125408-3,General,"https://images-na.ssl-images-amazon.com/images/I/41Jn%2B3a4dcL._SX326_BO1,204,203,200_.jpg",,67
9780071254083,Fundamentals of Aerodynamics (4th Edition),John D Anderson JR,Fluid,,,,,,,Fourth,978-0-07-125408-3,General,"https://images-na.ssl-images-amazon.com/images/I/41Jn%2B3a4dcL._SX326_BO1,204,203,200_.jpg",,74
9780071254083,Fundamentals of Aerodynamics (4th Edition),John D Anderson JR,Fluid,,,,,,,Fourth,978-0-07-125408-3,General,"https://images-na.ssl-images-amazon.com/images/I/41Jn%2B3a4dcL._SX326_BO1,204,203,200_.jpg",,72
9788181479662,Aerodynamics for Engineering Students (5th Edition),"E.L.Houghton, P.W. Carpenter",Fluid,,,,Elsevier,,,Fifth,978-8-18-147966-2,General,https://pictures.abebooks.com/isbn/9788181479662-us-300.jpg,,64
9788181479662,Aerodynamics for Engineering Students (5th Edition),"E.L.Houghton, P.W. Carpenter",Fluid,,,,Elsevier,,,Fifth,978-8-18-147966-2,General,https://pictures.abebooks.com/isbn/9788181479662-us-300.jpg,,63
9781889335087,Robotic and Manufacturing Systems Vol. 7,"Mohommad Jamshidi, Fancois pierrot, Mohamed Kamel",Mechanics,,,,,,,,978-1-88-933508-7,General,,,379
9781889335216,"Robotic and Trends, Principles and Applications Vol. 15","Mo Jamshidi, Anibal Ollero, J.R. Martinez-de Dios, Jila S. Jamshidi",Electronics,,,,,,,,978-1-88-933521-6,General,,,386
9781889335186,"Soft Computing, Multimedia, Biomedicine, Image Processing and Financial Engineering Vol. 13","Mo Jamshidi, Yutaka Hata, Madjid fathi, Abby Homaifar,  Jila S. Jamshidi",Computer Science,,,,,,,,978-1-88-933518-6,General,,,668
9780121355500,Decision and Stress,D.E.Broad Bent,Other,,,,,,,,978-0-12-135550-0,General,,,
9780070373983,The component element method in dynamics,"Samuel Levy, John P.D. Wilkinson",Mechanics,,,,,,,,978-0-07-037398-3,General,,,                          90?
9780335108718,Manufacture Materials design,The Open Univerity ,Manufacturing,,,,,,,,978-0-33-510871-8,General,,,166?
9780335108718,HVAC Systems Design Handbook (4th edition),Roger W. haines,Energy,,,,,,,Fourth,978-0-33-510871-8,General,,,352
9780070495005,Basic Refrigeration and Air Conditioning (3rd edition),P.N.Ananthanarayanan,Energy,,,,,,,,978-0-07-049500-5,General,,,80
9788177588811,Principles of Refrigeration (4th edition),Roy.J.Dossat,Energy,,,,,,,Fourth,978-8-17-758881-1,General,,,786
9780074630105,Refirigeration and Air Conditioning (2nd edition),C.P.Arora,Energy,,,,,,,Second,978-0-07-463010-5,General,,,607
9780070634534,Heat and Mass Transfer - A practical Approach (3rd edition),Yunus A.Cengal,Energy,,,,,,,Third,978-0-07-063453-4,General,,,103
9780070332843,Heat Exchanges(thermal hydraulic fundamentals and design),"S.Kakac , A.E. Bergles, F.Mayinger",Energy,,,,,,,,978-0-07-033284-3,General,,,89
9780071395861,HVAC System Design Handbook,"Roger W. Haines, C. Lewis Wilson",Energy,,,,,,,,978-0-07-139586-1,General,,,352
9780471223719,Solar Energy Thermal Processes,"John A. Duffie, William A.Beckman ",Energy,,,,,,,,978-0-47-122371-9,General,,,603
9789814126649,Power Generation Operation and Control,"Allen J. Wood, Bruce F. Wollenberg",Energy,,,,,,,,978-9-81-412664-9,General,,,601
9780130327802,Analysis and Design of Energy Systems,B.K.Hodge,Energy,,,,,,,,978-0-13-032780-2,General,,,463
9780070606548,Non Convenctional Energy Resources ,B.H.Khan ,Energy,,,,,,,,978-0-07-060654-8,General,,,459
9788129702777,Introduction to Environmental Engineering and Science (2nd edition),Gilbert M. Masters,Other,,,,,,,Second,978-8-12-970277-7,General,,,817
9781853391033,Micro Hydro Design Manual,Adam Harvey,Energy,,,,,,,,978-1-85-339103-3,General,,,401
9780883900970,The 1980 Annual Handbook for Group Facilitators,"J.William Pfeiffer , John E. Jones",Other,,,,,,,,978-0-88-390097-0,General,,,
9780874475623,College Costs and Financial aid handbook 1998 (18th Annual edition),"College Entrance Examination  board, newyork",Other,,,,,,,Eighteenth,978-0-87-447562-3,General,,,692
9780673460431,"Students' Solutions Manual for Calculus with Applications to the management, Life and Social Sciences",Lawence E. Spence,Mathematics,,,,,,,,978-0-67-346043-1,General,,,714
9788173197802,Complex Analysis with Vector Calculus,T.M.J.A. Coorey,Mathematics,,,,,,,,978-8-17-319780-2,General,,,707
9788121922326,A textbook of Street Mathematics,S.Chand,Mathematics,,,,,,,,978-8-12-192232-6,General,,,708
9780070990074,Advanced Calculus,Murray R. Spiegel,Mathematics,,,,,,,,978-0-07-099007-4,General,,,712
9788177645910,Linear Algebra,"M.R. Adhikari, A.Adhikari",Mathematics,,,,,,,,978-8-17-764591-0,General,,,709
9780070990067,Differential equations,Frank Ayres JR,Mathematics,,,,,,,,978-0-07-099006-7,General,,,711
9780070990081,Theory and Problems of Statistics  - SI (metric edition),Murray R. spiegel,Mathematics,,,,,,,,978-0-07-099008-1,General,,,710
9780070990098,Vector Analysis  - SI (metric edition),Murray R. spiegel,Mathematics,,,,,,,,978-0-07-099009-8,General,,,713
9780340059111,Teach Yourself Trigonometry,P.Abbott,Mathematics,,,,,,,,978-0-34-005911-1,General,,,
9780945289166,"Human Factors Perspective on Warnings, Volume 2","Michael S. Wogalter, Atephen L. Young, Kenneth R.. Laughrey, sr.",Other,,,,,,,,978-0-94-528916-6,General,,,
9789011941502,Pneumatic Mechanization,F.S.G.Van Dijen,Control Systems,,,,,,,,978-9-01-194150-2,General,,,96?
9788020000057,Stresses in Layered Shells of Revolution,Vaclav Kovarik,Mechanics,,,,,,,,978-8-02-000005-7,General,,,
9788123904016,Workshop technology - Part 1 (5th Edition),W.A.J.Chapman,Manufacturing,,,,,,,Fifth,978-8-12-390401-6,General,,,
9780852986714,Mechanical Seal Practice for Improved Performance,J.D. Summer smith,Mechanics,,,,,,,,978-0-85-298671-4,General,,,164
9781881018261,Engineering Your Future,Oakes leone gunn,Other,,,,,,,,978-1-88-101826-1,General,,,
9788126504527,UML 2 Bible,Tom Pender,Other,,,,,,,,978-8-12-650452-7,General,,,
9780442301446,"Concrete, Timber and Metals","J.M.Ilston, J.M.Dinwoodie",Manufacturing,,,,,,,,978-0-44-230144-6,General,,,
9780582368736,AutoCAD Release ,Autodesk,Designing,,,,,,,,978-0-58-236873-6,General,,,
9788170299998,Management Information systems,T. Lucey,Management,,,,,,,,978-8-17-029999-8,General,,,688
9780273017752,Production Management,Keith Lockyer,Management,,,,,,,,978-0-27-301775-2,General,,,694
9788120311343,Transport processes and unit operations,Christie J. Geankoplis,Management,,,,,,,,978-8-12-031134-3,General,,,777
9788174091000,Mechanical estimating and costing including contracting,"T.R.Banga ,  S.C.Sharma",Management,,,,,,,,978-8-17-409100-0,General,,,776
9780137447237,Quality Engineering using robust design,Madhav S. Phadke,Mechanics,,,,,,,,978-0-13-744723-7,General,,,804
9780801813221,Man Machine System Experiments,Henry Mcilvaine Parsons,Control Systems,,,,,,,,978-0-80-181322-1,General,,,654
9788125906384,Financial managemet,I.M.Pandey,Management,,,,,,,,978-8-12-590638-4,General,,,679
9789812530271,Design analysis of lean production systems,"Ronald G. Askin ,  Jeffrey B. Goldberg",Management,,,,,,,,978-9-81-253027-1,General,,,813
9780072525779,Human resource management,john. M. Ivancevich,Management,,,,,,,,978-0-07-252577-9,General,,,700
9780749442156,Human resource management practice,Michael Armstrong,Management,,,,,,,,978-0-74-944215-6,General,,,699
9788120331594,Operations management 8e,Lee J. Krajewski,Management,,,,,,,,978-8-12-033159-4,General,,,301
9788173668661,Advanced project potfolio management and the PMO,Gerald I. Kendall,Management,,,,,,,,978-8-17-366866-1,General,,,681
9788129705358,Project management(THIRD EDITION),Harvey Maylor,Management,,,,,,,,978-8-12-970535-8,General,,,680
9788120323674,Supply Chain Management ,"Sunil Chopra, Peter Meindl",Management,,,,,,,,978-8-12-032367-4,General,,,693
9780471480723,Memory and Cognition,Walter Kintson,Other,,,,,,,,978-0-47-148072-3,General,,,695
9788175152991,Industrial Engineering management ,Dinesh Kumar,Management,,,,,,,,978-8-17-515299-1,General,,,686
9788120315808,Simple solutions Essential skills using Excel 2000,Julia Kelly,Computer Science,,,,,,,,978-8-12-031580-8,General,,,368
9788129710963,Sams teach yourself C++,"Jesse Liberty, David B. Horvath",Computer Science,,,,,,,,978-8-12-971096-3,General,,,137
9788176354622,Presenting C#,Christioph Wille,Computer Science,,,,,,,,978-8-17-635462-2,General,,,670
9788120323889,Programming with C in linux,NIIT,Computer Science,,,,,,,,978-8-12-032388-9,General,,,676
9788187972037,Serial port complete programming and circuits for Rs 232 and Rs 485 links and networks,Jan Axelson,Computer Science,,,,,,,,978-8-18-797203-7,General,,,152
9788129710963,Sams teach yourself C++,"Jesse Liberty, David B. Horvath",Computer Science,,,,,,,,978-8-12-971096-3,General,,,138
9788177226805,Visual Basic 2005 programming ,Steven Holzner,Computer Science,,,,,,,,978-8-17-722680-5,General,,,143
9788187972259,USB complete,Jan Axelson,Computer Science,,,,,,,,978-8-18-797225-9,General,,,156
9780070570634,Linking LANs,Stans Schatt,Computer Science,,,,,,,,978-0-07-057063-4,General,,,356
9788129703934,Software design,David Design,Computer Science,,,,,,,,978-8-12-970393-4,General,,,658
9780078819094,Novell NetWare 4,Tom Sheldon,Computer Science,,,,,,,,978-0-07-881909-4,General,,,358
9788176564434,Handbook for parallel port design,James Barbarello,Computer Science,,,,,,,,978-8-17-656443-4,General,,,337
9788187972075,usb COMPLETE- second edition,Jan Axelson,Computer Science,,,,,,,,978-8-18-797207-5,General,,,341
9788178084329,Object oriented software engineering ,"Ivar Jacobson, Magnus Christerson, Patrik Jonsson, Gunnar overgaard",Computer Science,,,,,,,,978-8-17-808432-9,General,,,360
9788120320079,OOP with microsoft visual basic . Net,Robin A. Reynolds,Computer Science,,,,,,,,978-8-12-032007-9,General,,,331
9788176355308,Sams teach yourself C++,Sams Techmedia,Computer Science,,,,,,,,978-8-17-635530-8,General,,,329
9780789724663,Special edition using Visual C++,Kate Gregory,Computer Science,,,,,,,,978-0-78-972466-3,General,,,362
9780070657564,The mechanical design process,David G Ullman,Designing,,,,,,,,978-0-07-065756-4,General,,,452
9780070657397,Series in mechanical engineering,McGrew-Hill,Mechanics,,,,,,,,978-0-07-065739-7,General,,,612
9788120321076,Engineering Mechanics of Solids,Egor R Popov,Mechanics,,,,,,,,978-81-203-2107-6,General,https://pictures.abebooks.com/isbn/9788120321076-us-300.jpg,,294
9788120321076,Engineering Mechanics of Solids,Egor R Popov,Mechanics,,,,,,,,978-81-203-2107-6,General,https://pictures.abebooks.com/isbn/9788120321076-us-300.jpg,,295
